layerset,loss,optimizer,epoch,seed,layer(LAST),correct
[[200; 'linear']; [200; 'linear']; [200; 'linear']; [150; 'relu']],mse,adam,25,65107214,4,0.7424242424242424
[[200; 'linear']; [200; 'linear']; [200; 'linear']; [150; 'relu']],mse,adam,25,4137142563,4,0.6818181818181818
[[200; 'linear']; [200; 'linear']; [200; 'linear']; [150; 'relu']],mse,adam,25,3547059863,4,0.696969696969697
[[200; 'linear']; [200; 'linear']; [200; 'linear']; [150; 'relu']],mse,adam,25,860781607,4,0.7272727272727273
[[200; 'linear']; [200; 'linear']; [200; 'linear']; [150; 'relu']],mse,adam,25,230059020,4,0.6666666666666666
[[200; 'linear']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,1739788109,4,0.6818181818181818
[[200; 'linear']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,3960601954,4,0.7272727272727273
[[200; 'linear']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,1506011734,4,0.6515151515151515
[[200; 'linear']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,247967534,4,0.696969696969697
[[200; 'linear']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,1745161012,4,0.6515151515151515
[[200; 'linear']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,1647634726,4,0.6060606060606061
[[200; 'linear']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,2205887802,4,0.7727272727272727
[[200; 'linear']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,3219949795,4,0.7424242424242424
[[200; 'linear']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,836997973,4,0.803030303030303
[[200; 'linear']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,3210824377,4,0.696969696969697
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,1074483443,4,0.7424242424242424
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,3226820054,4,0.7272727272727273
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,4284425338,4,0.7575757575757576
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,1826573722,4,0.7575757575757576
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,223638689,4,0.7121212121212122
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,135147928,4,0.6212121212121212
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,558236983,4,0.7121212121212122
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,853712198,4,0.6363636363636364
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,2721137233,4,0.7424242424242424
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,1415841630,4,0.7121212121212122
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,1523490560,4,0.6363636363636364
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,3270919248,4,0.6818181818181818
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,1907835948,4,0.6818181818181818
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,3067574116,4,0.7424242424242424
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,1202796810,4,0.7727272727272727
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,159800056,4,0.6666666666666666
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,2872744473,4,0.6666666666666666
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,2595855329,4,0.7575757575757576
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,2293208203,4,0.696969696969697
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,2863202410,4,0.7727272727272727
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,1885659084,4,0.7727272727272727
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,3091158372,4,0.6818181818181818
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,3514681775,4,0.7575757575757576
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,1955564169,4,0.6818181818181818
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,3059266507,4,0.6212121212121212
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,662595448,4,0.7424242424242424
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,3550954391,4,0.6515151515151515
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,3713070257,4,0.7424242424242424
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,597377623,4,0.7121212121212122
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'relu']],mse,adam,25,1450296478,4,0.696969696969697
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,671055561,4,0.696969696969697
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,2816284321,4,0.6818181818181818
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,2147730345,4,0.7272727272727273
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,3524686732,4,0.7121212121212122
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,186789453,4,0.7575757575757576
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,2280006503,4,0.7121212121212122
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,2642159447,4,0.7424242424242424
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,3002642071,4,0.7272727272727273
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,3699615011,4,0.696969696969697
[[200; 'linear']; [200; 'linear']; [150; 'relu']; [150; 'linear']],mse,adam,25,2306889217,4,0.7727272727272727
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,2247385445,4,0.6818181818181818
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,3448773908,4,0.6666666666666666
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,1445504560,4,0.6363636363636364
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,3020193298,4,0.7121212121212122
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,2085655215,4,0.6363636363636364
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,3937258071,4,0.7121212121212122
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,3946590125,4,0.7121212121212122
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,500428408,4,0.7121212121212122
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,3971984097,4,0.6363636363636364
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'relu']],mse,adam,25,86604026,4,0.6363636363636364
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,3478699962,4,0.696969696969697
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,3682313129,4,0.7272727272727273
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,3633838425,4,0.6515151515151515
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,2059623016,4,0.6818181818181818
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,1250919129,4,0.6060606060606061
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,2438718483,4,0.6666666666666666
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,2403572804,4,0.6060606060606061
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,2538017278,4,0.7272727272727273
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,2480537763,4,0.6363636363636364
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [200; 'linear']],mse,adam,25,2522741840,4,0.7272727272727273
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,1452153457,4,0.7727272727272727
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,2853736999,4,0.6818181818181818
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,1990732319,4,0.7272727272727273
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,3695090315,4,0.8484848484848485
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,2537521076,4,0.6666666666666666
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,1546370412,4,0.7424242424242424
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,3076268779,4,0.6818181818181818
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,932559988,4,0.6666666666666666
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,1061053279,4,0.7424242424242424
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'relu']],mse,adam,25,2283389998,4,0.6363636363636364
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,3488836941,4,0.6818181818181818
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,2132612601,4,0.7272727272727273
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,209898024,4,0.7121212121212122
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,2320304937,4,0.696969696969697
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,116017787,4,0.7272727272727273
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,2996292581,4,0.7575757575757576
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,3507306157,4,0.696969696969697
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,3515430113,4,0.7575757575757576
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,1577444829,4,0.7424242424242424
[[200; 'linear']; [200; 'linear']; [150; 'linear']; [150; 'linear']],mse,adam,25,114838734,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,2335336808,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,4049390328,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,2222524173,4,0.6818181818181818
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,2879023977,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,3815680203,4,0.6666666666666666
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,2138183851,4,0.7575757575757576
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,288012725,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,1107381060,4,0.7424242424242424
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,2291778320,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'relu']],mse,adam,25,2115551241,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,2671500891,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,1849153313,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,3900273019,4,0.7727272727272727
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,2041036407,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,416979529,4,0.6666666666666666
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,892768301,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,2189740668,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,1938807547,4,0.6515151515151515
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,3305698119,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [200; 'linear']],mse,adam,25,2291547118,4,0.7575757575757576
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,3701635220,4,0.6363636363636364
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,304239640,4,0.6818181818181818
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,2479101810,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,1100044861,4,0.6818181818181818
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,3245581625,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,3813956129,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,1522665073,4,0.6818181818181818
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,1243131426,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,2223448718,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,1237894844,4,0.6666666666666666
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,3650561049,4,0.7575757575757576
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,2719432678,4,0.6363636363636364
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,3326273409,4,0.7727272727272727
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,2907477816,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,958674868,4,0.7424242424242424
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,1075816761,4,0.6515151515151515
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,3612442700,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,3668956952,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,2295440043,4,0.6666666666666666
[[200; 'linear']; [150; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,3728532784,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,91880804,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,3899530917,4,0.6666666666666666
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,116031721,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,208062939,4,0.7424242424242424
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,38231961,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,161976917,4,0.6515151515151515
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,2941832592,4,0.6818181818181818
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,1089755085,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,639193994,4,0.7575757575757576
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,1765601655,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,1590081697,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,508944128,4,0.5909090909090909
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,2910591169,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,2748443630,4,0.6515151515151515
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,2458003514,4,0.6818181818181818
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,2577055404,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,3471447786,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,4261497397,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,3431608275,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,3765666275,4,0.7727272727272727
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,3104473025,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,120312983,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,1659805844,4,0.5909090909090909
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,2682097903,4,0.6818181818181818
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,3959430780,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,388014772,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,1207409892,4,0.803030303030303
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,2812769323,4,0.8484848484848485
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,3440868503,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,3717489358,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,1779682364,4,0.6818181818181818
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,873891889,4,0.6818181818181818
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,1229951178,4,0.6515151515151515
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,580467357,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,1433065551,4,0.7727272727272727
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,1547736378,4,0.7575757575757576
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,3382357816,4,0.7575757575757576
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,4245296681,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,2526231157,4,0.6363636363636364
[[200; 'linear']; [150; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,863751019,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,3116329839,4,0.6818181818181818
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,4222020215,4,0.5909090909090909
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,1637469916,4,0.7424242424242424
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,3852959989,4,0.7424242424242424
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,2649257373,4,0.7727272727272727
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,3891805782,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,2683364211,4,0.6666666666666666
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,2985660752,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,1348377748,4,0.6818181818181818
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,3015350138,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,823601357,4,0.7424242424242424
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,4061450544,4,0.8484848484848485
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,155339609,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,1423985365,4,0.7575757575757576
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,3031058798,4,0.6515151515151515
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,1885050137,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,509270259,4,0.7424242424242424
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,1489580893,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,2786232022,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,1308407327,4,0.6060606060606061
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,3935180260,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,3478654662,4,0.6060606060606061
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,2889535090,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,3738967228,4,0.7424242424242424
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,313115955,4,0.7727272727272727
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,729357393,4,0.803030303030303
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,1169526577,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,1136498067,4,0.6818181818181818
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,1035570567,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,1287356751,4,0.6818181818181818
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,3782382748,4,0.8787878787878788
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,3431021218,4,0.7878787878787878
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,1403300205,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,3993156445,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,406254301,4,0.7575757575757576
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,2113259266,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,3468419304,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,1712097738,4,0.6818181818181818
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,1406322993,4,0.6363636363636364
[[200; 'linear']; [150; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,2532575136,4,0.6666666666666666
[[200; 'linear']; [150; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,821403075,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,96440807,4,0.6818181818181818
[[200; 'linear']; [150; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,2522236034,4,0.6666666666666666
[[200; 'linear']; [150; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,3857207831,4,0.6818181818181818
[[200; 'linear']; [150; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,3665355586,4,0.7121212121212122
[[200; 'linear']; [150; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,2688536312,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,3436414707,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,3707832412,4,0.803030303030303
[[200; 'linear']; [150; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,1823431107,4,0.6666666666666666
[[200; 'linear']; [150; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,1923317581,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [150; 'linear']; [200; 'linear']],mse,adam,25,3232831725,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [150; 'linear']; [200; 'linear']],mse,adam,25,2963415651,4,0.696969696969697
[[200; 'linear']; [150; 'relu']; [150; 'linear']; [200; 'linear']],mse,adam,25,2454097552,4,0.7272727272727273
[[200; 'linear']; [150; 'relu']; [150; 'linear']; [200; 'linear']],mse,adam,25,3463603662,4,0.7424242424242424
[[200; 'linear']; [150; 'relu']; [150; 'linear']; [200; 'linear']],mse,adam,25,2526372412,4,0.7272727272727273
